Address,Asking Price,Beds,Baths,Property Type,Energy Rating,Eircode,Local Property Tax,Agency Name,Agency Contact,Price Changes,URL
"12 The Court, High Park, Grace Park Road, Whitehall, Dublin 9","€330,000",2 Bed,1 Bath,End of Terrace,D1,D09 W0F6,€315,1st Class Letting & Property Management,Stephen,"Sold, €335,000, Fri Jul 12 2024; Sale Agreed, €330,000, Fri Oct 13 2023; Created, €330,000, Mon Aug 21 2023",https://mynest.ie/listing/91141/Dublin/12-the-court-high-park-grace-park-road-whitehall-dublin-9
"71 Sweetman House, Longfield Road, Baldoyle, Dublin 13, D13VC03","€375,000",3 Bed,2 Bath,Duplex,C1,D13 VC03,€405,Stuart McDonnell Properties,Stuart McDonnell Properties,"Sold, €397,000, Thu Jul 11 2024; Sale Agreed, €375,000, Thu Apr 25 2024; Created, €375,000, Wed Apr 03 2024",https://mynest.ie/listing/123255/Dublin/71-sweetman-house-longfield-road-baldoyle-dublin-13-d13vc03
"171 Clonsilla Road, Blanchardstown, Dublin 15, D15YWN3","€550,000",4 Bed,3 Bath,Semi-D,C3,D15 YWN3,€585,DNG Castleknock,James McKeon,"Sold, €550,000, Thu Jul 11 2024; Sale Agreed, €550,000, Wed Jun 05 2024; Created, €550,000, Thu Apr 04 2024",https://mynest.ie/listing/123447/Dublin/171-clonsilla-road-blanchardstown-dublin-15-d15ywn3
"13 Cruise Park Crescent, Tyrellstown, Tyrrelstown, Dublin 15, D15NH98","€350,000",2 Bed,2 Bath,End of Terrace,C1,D15 NH98,€315,McPeake Auctioneers,Hilary Sheridan,"Sold, €350,000, Wed Jul 10 2024; Sale Agreed, €350,000, Wed May 08 2024; Relisted, €350,000, Tue Apr 16 2024; Sale Agreed, €350,000, Wed Apr 10 2024; Created, €350,000, Tue Mar 26 2024",https://mynest.ie/listing/122144/Dublin/13-cruise-park-crescent-tyrellstown-tyrrelstown-dublin-15-d15nh98
"21 O'Connell Avenue, Phibsborough, Dublin 7, D07X3X0","€595,000",2 Bed,1 Bath,Terrace,F,D07 X3X0,€585,DNG Phibsboro,Vincent Mullen,"Sold, €600,000, Tue Jul 09 2024; Sale Agreed, €595,000, Mon Apr 22 2024; Created, €595,000, Tue Jan 23 2024",https://mynest.ie/listing/112474/Dublin/21-oconnell-avenue-phibsborough-dublin-7-d07x3x0
"60 Oak House, Mespil Estate, Dublin 4","€475,000",3 Bed,1 Bath,Apartment,D1,D04 T621,€495,Lisney Sotheby's International Realty (Leeson Street),Ciaran Cassidy,"Sold, €470,000, Mon Jul 08 2024; Unlisted, €475,000, Fri Jan 12 2024; Created, €475,000, Wed Oct 11 2023",https://mynest.ie/listing/100041/Dublin/60-oak-house-mespil-estate-dublin-4
"307 One Beacon, Beacon Court, Sandyford, Dublin 18, D18W285","€380,000",2 Bed,2 Bath,Apartment,B2,D18 W285,€405,Lansdowne Partnership Estate Agents,Gemma Farrelly,"Sold, €390,000, Fri Jul 05 2024; Sale Agreed, €380,000, Fri Mar 15 2024; Created, €380,000, Tue Jan 23 2024",https://mynest.ie/listing/112603/Dublin/307-one-beacon-beacon-court-sandyford-dublin-18-d18w285
"31 Coolgreena Road, Beaumont, Beaumont, Dublin 9, D09W860","€415,000",3 Bed,2 Bath,Semi-D,E2,D09 W860,€405,Smith & Butler Estates,Danny Butler,"Sold, €484,000, Thu Jul 04 2024; Sale Agreed, €415,000, Wed Apr 03 2024; Created, €415,000, Tue Feb 13 2024",https://mynest.ie/listing/115862/Dublin/31-coolgreena-road-beaumont-beaumont-dublin-9-d09w860
"19 Maryfield Crescent, Artane, Dublin 5, D05K0Y5","€425,000",3 Bed,1 Bath,Semi-D,C3,D05 K0Y5,€405,DNG Raheny,David Tobin,"Sold, €482,750, Thu Jul 04 2024; Sale Agreed, €425,000, Wed Apr 03 2024; Created, €425,000, Mon Mar 11 2024",https://mynest.ie/listing/119524/Dublin/19-maryfield-crescent-artane-dublin-5-d05k0y5
"9 Shackleton Drive, Adamstown, Co. Dublin, K78K6A0","€569,000",4 Bed,4 Bath,Terrace,A3,K78 K6A0,€585,Sherry FitzGerald Lucan,Philip Ribeiro Thome,"Sold, €610,000, Wed Jul 03 2024; Sale Agreed, €569,000, Fri Mar 15 2024; Created, €569,000, Wed Jan 31 2024",https://mynest.ie/listing/114225/Dublin/9-shackleton-drive-adamstown-co-dublin-k78k6a0
"4 Raheen Drive, Springfield, Tallaght, Dublin 24, D24N6W2","€315,000",3 Bed,1 Bath,Semi-D,D1,D24 N6W2,€315,Sherry FitzGerald Tallaght,Ronan Healy,"Sold, €353,000, Wed Jul 03 2024; Sale Agreed, €315,000, Fri Mar 22 2024; Relisted, €315,000, Mon Feb 26 2024; Price Rise, €315,000, Mon Feb 26 2024; Sale Agreed, €300,000, Sat Dec 16 2023; Created, €300,000, Tue Oct 31 2023",https://mynest.ie/listing/103049/Dublin/4-raheen-drive-springfield-tallaght-dublin-24-d24n6w2
"15 The Grove, Millbrook Lawns, Tallaght, Dublin 24, D24FFP3","€295,000",3 Bed,1 Bath,End of Terrace,E1,D24 FFP3,€315,Howley Souhan Estate Agents,Janet,"Sold, €345,000, Wed Jul 03 2024; Sale Agreed, €295,000, Sat Dec 09 2023; Created, €295,000, Wed Nov 08 2023",https://mynest.ie/listing/104212/Dublin/15-the-grove-millbrook-lawns-tallaght-dublin-24-d24ffp3
"186 Marina Village, Malahide, Co. Dublin, K36HE02","€375,000",2 Bed,1 Bath,Apartment,C3,K36 HE02,€405,O'Farrell Cleere Auctioneers,Reception,"Sold, €375,000, Mon Jul 01 2024; Sale Agreed, €375,000, Wed Apr 03 2024; Created, €375,000, Thu Nov 30 2023",https://mynest.ie/listing/107102/Dublin/186-marina-village-malahide-co-dublin-k36he02
